"Country, Population, Year, GDP"
"['UZB', 30243200, 'YR2013', 73180037911.4173]"
"['UZB', 29774500, 'YR2012', 67517349212.0609]"
"['UZB', 29339400, 'YR2011', 60178909297.208]"
"['UZB', 28562400, 'YR2010', 49765676402.4495]"
"['VUT', None, 'YR2023', None]"
"['VUT', 326740, 'YR2022', 1055811723.74753]"
"['VUT', 319137, 'YR2021', 971636097.850666]"
"['VUT', 311685, 'YR2020', 909421043.508407]"
"['VUT', 304404, 'YR2019', 936526267.622513]"
"['VUT', 297298, 'YR2018', 914736985.430944]"
"['VUT', 290239, 'YR2017', 880061833.690341]"
"['VUT', 283218, 'YR2016', 780889605.899977]"
"['VUT', 276438, 'YR2015', 730870802.967051]"
"['VUT', 269927, 'YR2014', 772315983.81843]"
"['VUT', 263534, 'YR2013', 758304466.245339]"
"['VUT', 257313, 'YR2012', 747839697.746593]"
"['VUT', 251294, 'YR2011', 770153588.218833]"
"['VUT', 245453, 'YR2010', 670712979.682038]"
"['VEN', None, 'YR2023', None]"
"['VEN', 28301696, 'YR2022', None]"
"['VEN', 28199867, 'YR2021', None]"
"['VEN', 28490453, 'YR2020', None]"
"['VEN', 28971683, 'YR2019', None]"
"['VEN', 29825653, 'YR2018', None]"
"['VEN', 30563433, 'YR2017', None]"
"['VEN', 30741464, 'YR2016', None]"
"['VEN', 30529716, 'YR2015', None]"
"['VEN', 30193258, 'YR2014', 482359318767.703]"
"['VEN', 29838021, 'YR2013', 371005379786.566]"
"['VEN', 29470426, 'YR2012', 381286237847.667]"
"['VEN', 29096159, 'YR2011', 316482190800.364]"
"['VEN', 28715022, 'YR2010', 393192354510.653]"
"['VNM', None, 'YR2023', None]"
"['VNM', 98186856, 'YR2022', 408802378904.838]"
"['VNM', 97468029, 'YR2021', 366137569122.215]"
"['VNM', 96648685, 'YR2020', 346615738537.796]"
"['VNM', 95776716, 'YR2019', 334365270496.667]"
"['VNM', 94914330, 'YR2018', 310106478394.659]"
"['VNM', 94033048, 'YR2017', 281353605986.903]"
"['VNM', 93126529, 'YR2016', 257096001177.982]"
"['VNM', 92191398, 'YR2015', 239258328381.741]"
"['VNM', 91235504, 'YR2014', 233451469642.519]"
"['VNM', 90267739, 'YR2013', 213708811665.34]"
"['VNM', 89301326, 'YR2012', 195590661129.249]"
"['VNM', 88349117, 'YR2011', 172595049183.925]"
"['VNM', 87411012, 'YR2010', 147201173196.979]"
"['YEM', None, 'YR2023', None]"
"['YEM', 33696614, 'YR2022', None]"
"['YEM', 32981641, 'YR2021', None]"
"['YEM', 32284046, 'YR2020', None]"
"['YEM', 31546691, 'YR2019', None]"
"['YEM', 30790513, 'YR2018', 21606160783.9845]"
"['YEM', 30034389, 'YR2017', 26842228828.5629]"
"['YEM', 29274002, 'YR2016', 31317824943.2073]"
"['YEM', 28516545, 'YR2015', 42444489522.2303]"
"['YEM', 27753304, 'YR2014', 43228585321.3272]"
"['YEM', 26984002, 'YR2013', 40415233436.1767]"
"['YEM', 26223391, 'YR2012', 35401331609.5916]"
"['YEM', 25475610, 'YR2011', 32726417878.391]"
"['YEM', 24743946, 'YR2010', 30906749533.221]"
"['ZMB', None, 'YR2023', None]"
"['ZMB', 20017675, 'YR2022', 29163782138.3415]"
"['ZMB', 19473125, 'YR2021', 22096416933.7902]"
"['ZMB', 18927715, 'YR2020', 18110638269.2238]"
"['ZMB', 18380477, 'YR2019', 23308667781.2258]"
"['ZMB', 17835893, 'YR2018', 26311507273.6735]"
"['ZMB', 17298054, 'YR2017', 25873601260.8353]"
"['ZMB', 16767761, 'YR2016', 20958412538.3093]"
"['ZMB', 16248230, 'YR2015', 21251216798.7762]"
"['ZMB', 15737793, 'YR2014', 27141023558.0829]"
"['ZMB', 15234976, 'YR2013', 28037239462.7142]"
"['ZMB', 14744658, 'YR2012', 25503060420.026]"
"['ZMB', 14265814, 'YR2011', 23459515275.5776]"
"['ZMB', 13792086, 'YR2010', 20265559483.8548]"
"['ZWE', None, 'YR2023', None]"
"['ZWE', 16320537, 'YR2022', 27366627153.0852]"
"['ZWE', 15993524, 'YR2021', 28371238665.8646]"
"['ZWE', 15669666, 'YR2020', 21509698406.6618]"
"['ZWE', 15354608, 'YR2019', 21832234921.1762]"
"['ZWE', 15052184, 'YR2018', 34156069918.0609]"
"['ZWE', 14751101, 'YR2017', 17584890936.6523]"
"['ZWE', 14452704, 'YR2016', 20548678100]"
"['ZWE', 14154937, 'YR2015', 19963120600]"
"['ZWE', 13855753, 'YR2014', 19495519600]"
"['ZWE', 13555422, 'YR2013', 19091020000]"
"['ZWE', 13265331, 'YR2012', 17114849900]"
"['ZWE', 13025785, 'YR2011', 14101920300]"
"['ZWE', 12839771, 'YR2010', 12041655200]"
